ID,product,amount,interest,installment,period,adminfee,servicefee,totinterest,paymentmethod,gender,marital_status,age,Employer,jobtitle,income,DV,age_group,income_group,total_fees,amount_to_totint,income_to_install,amount_to_install,income_to_age,amount_to_totfees
6365,Study Loan,21603.24,23,1227.01,24,735,42,6101.48,Government Payroll,Female,Married ANC,39,Department Higher Education & Training,LECTURE,26516.44,0,"(31.0, 41.0]","(25000.0, 30000.0]",777,3.54007551,21.59301634,17.59207173,662.911,27.76766067
6366,Study Loan,39999,23,2211.82,24,735,42,11341.63,Government Payroll,Male,Single,49,Gauteng Department Education,EDUCATOR,25270.25,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,3.526430819,11.41993022,18.07602968,505.405,51.4125964
6367,Study Loan,39000,23,2157.17,24,735,42,11029.15,Government Payroll,Female,Single,39,NATIONAL DEPARTMENT OF ENVIRONMENTAL AFFAIRS,SOCIAL WORKER,21331.19,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,3.53576334,9.883924807,18.07086559,533.27975,50.1285347
6368,Study Loan,24575,23,1385.13,24,735,42,6925.2,Government Payroll,Male,Single,53,Sap,POLICE OFFICER,33311.44,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,3.548121625,24.03197391,17.72921732,616.8785185,31.5874036
6369,Study Loan,18860,23,1079.11,24,735,42,5295.5,Government Payroll,Female,Single,38,Department Higher Education & Training,LETURER,26228.69,0,"(31.0, 41.0]","(25000.0, 30000.0]",777,3.560842066,24.28335077,17.46118451,672.5305128,24.24164524
6370,Study Loan,35000,23,1928.63,24,735,42,9543.26,Government Payroll,Female,Divorced,50,Free State Department Education,Teacher,28146.19,0,"(49.0, 52.0]","(25000.0, 30000.0]",777,3.667125581,14.58631447,18.1381923,551.8860784,44.98714653
6371,Study Loan,32400,23,1796.95,24,735,42,8983.87,Government Payroll,Female,Widowed,49,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,31422.94,0,"(44.0, 49.0]","(30000.0, 35000.0]",777,3.606062191,17.47709336,18.02052337,628.4588,41.64524422
6372,Study Loan,38055.79,23,2089.44,24,735,42,10347.96,Government Payroll,Female,Single,48,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,50207.35,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",777,3.677257425,24.01759917,18.2046794,1024.639796,48.91489717
6373,Study Loan,30740,23,1720.47,24,735,42,8808.24,Government Payroll,Female,Married,55,NORTH WEST EDUCATION AND SPORTS DEVELOPMENT,Teacher,33717.44,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,3.489517824,19.58642323,17.85683166,602.0971429,39.51156812
6374,Study Loan,9025,23,552.77,24,735,42,2498.65,Government Payroll,Female,Single,42,Sap,SERGEANT,22490.4,0,"(41.0, 44.0]","(17000.0, 25000.0]",777,3.610505471,40.61325099,16.29737978,523.0325581,11.60025707
6375,Study Loan,17000,23,974.33,24,735,42,4640.85,Government Payroll,Male,Single,30,North West Public Works Road & Trafic Management,admin,18838.94,0,"(0.0, 31.0]","(17000.0, 25000.0]",777,3.662332906,19.31545221,17.42999805,607.7077419,21.85089974
6376,Study Loan,8984.86,23,553.79,24,735,42,2563.13,Government Payroll,Female,Single,33,Sap,Constable,17630.19,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,3.504057907,31.77813227,16.1950648,518.535,11.54866324
6377,Study Loan,8460,23,524.32,24,735,42,2380.47,Government Payroll,Male,Married COP,44,NORTH WEST ECONOMY AND ENTERPRISE DEVELOPMENT,TRADE INSPECTOR,19937.21,0,"(41.0, 44.0]","(17000.0, 25000.0]",777,3.552427702,37.95250514,16.10446966,443.0491111,10.87403599
6378,Study Loan,10090,23,611.14,24,735,42,2834.51,Government Payroll,Female,Single,49,NATIONAL DEPARTMENT OF WATER AND SANITATION,ADMIN CLERK,20865.37,0,"(44.0, 49.0]","(17000.0, 25000.0]",777,3.558442749,34.08594439,16.48315745,417.3074,12.96915167
6379,Study Loan,15894,23,919.23,24,735,42,4424.5,Government Payroll,Female,Married,53,Western Cape Education,EDUCATOR,31397.94,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,3.591458592,34.11966574,17.27176901,581.4433333,20.42930591
6380,Study Loan,20000,23,1136.13,24,735,42,5523.92,Government Payroll,Female,Married COP,52,Western Cape Education,Teacher,28373.94,0,"(49.0, 52.0]","(25000.0, 30000.0]",777,3.619961918,24.95223941,17.58813856,535.3573585,25.70694087
6381,Study Loan,16000,23,928.45,24,735,42,4539.67,Government Payroll,Female,Married COP,42,Kwa-Zulu Natal Government Health,NURSE,20527.77,0,"(41.0, 44.0]","(17000.0, 25000.0]",777,3.523709056,22.08593254,17.21448168,477.39,20.5655527
6382,Study Loan,23620,23,1334.07,24,735,42,6654.45,Government Payroll,Female,Single,47,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,ADMIN CLERK,17284.94,0,"(44.0, 49.0]","(17000.0, 25000.0]",777,3.548971144,12.94684174,17.69195623,360.1029167,30.35989717
6383,Study Loan,8900,23,549.27,24,735,42,2539.59,Government Payroll,Female,Single,31,NORTH WEST EDUCATION AND SPORTS DEVELOPMENT,Teacher,31999.44,0,"(0.0, 31.0]","(30000.0, 35000.0]",777,3.50312329,58.15225253,16.17387828,999.9825,11.43958869
6384,Study Loan,24495.73,23,1377.73,24,735,42,6826.86,Government Payroll,Male,Married ANC,57,Mpumalanga Education,Teacher,35110.19,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,3.587614567,25.4656024,17.76687966,605.3481034,31.48551414
6385,Study Loan,19500,23,1115.21,24,735,42,5522,Government Payroll,Female,Married,50,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,Correctional Officer,22150.94,0,"(49.0, 52.0]","(17000.0, 25000.0]",777,3.530689842,19.84477831,17.46983095,434.3321569,25.06426735
6386,Study Loan,11310,23,670.91,24,735,42,3048.83,Government Payroll,Female,Single,50,Free State Department Education,EDUCATOR,23686.5,0,"(49.0, 52.0]","(17000.0, 25000.0]",777,3.708403419,35.25248917,16.83261151,464.4411765,14.53727506
6387,Study Loan,12450,23,735.27,24,735,42,3453.51,Government Payroll,Female,Married,57,Limpopo Province Education Department,EDUCATOR,36060.69,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,3.603984357,48.97753541,16.90955764,621.7360345,16.00257069
6388,Study Loan,11069,23,660.59,24,735,42,3042.21,Government Payroll,Male,Married COP,44,Sap,POLICE OFFICER,23680.69,0,"(41.0, 44.0]","(17000.0, 25000.0]",777,3.637277743,35.79360329,16.73090585,526.2375556,14.22750643
6389,Study Loan,12219.56,23,725.69,24,735,42,3454.63,Government Payroll,Male,Married,59,Free State Department Education,Principal,51759.19,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,3.536130894,71.22595605,16.81536831,862.6531667,15.70637532
6390,Study Loan,16509,23,953.61,24,735,42,4634.7,Government Payroll,Female,Single,51,Limpopo Province Education Department,Teacher,20187.94,0,"(49.0, 52.0]","(17000.0, 25000.0]",777,3.561274457,21.14784048,17.29397346,388.2296154,21.21979434
6391,Study Loan,9794,23,588.41,24,735,42,2584.63,Government Payroll,Female,Divorced,44,NATIONAL DEPARTMENT OF HOME AFFAIRS,accounting,21931.44,0,"(41.0, 44.0]","(17000.0, 25000.0]",777,3.787858278,37.20914134,16.61661662,487.3653333,12.58868895
6392,Study Loan,23839,23,1341.93,24,735,42,6624.05,Government Payroll,Male,Single,30,Kwa-Zulu Natal Government Health,-,24169.69,0,"(0.0, 31.0]","(17000.0, 25000.0]",777,3.598312466,17.99772885,17.7514837,779.6674194,30.64138817
6393,Study Loan,8000,23,498.18,24,735,42,2213.11,Government Payroll,Male,Married,37,Sap,admin,17521.44,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,3.61318995,35.10044473,16.0262831,461.0905263,10.28277635
6394,Study Loan,39999,23,2197.62,24,735,42,11000.82,Government Payroll,Female,Married ANC,48,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,39681.19,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",777,3.635671189,18.04822571,18.19277547,809.8202041,51.4125964
6395,Study Loan,22900,23,1297.83,24,735,42,6504.81,Government Payroll,Male,Married ANC,56,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,Security Officers,25971.53,0,"(52.0, 100.0]","(25000.0, 30000.0]",777,3.519930647,19.99609649,17.63125274,455.6408772,29.4344473
6396,Study Loan,42331.37,23,2332.49,24,735,42,11905.45,Government Payroll,Female,Single,45,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,23336.5,0,"(44.0, 49.0]","(17000.0, 25000.0]",777,3.555330934,10.00068567,18.14079769,507.3152174,54.41050129
6397,Study Loan,26230.02,23,1466.79,24,735,42,7230.09,Government Payroll,Male,Married,51,GAUTENG DEPARTMENT OF HEALTH,ADMIN CLERK,22915.94,0,"(49.0, 52.0]","(17000.0, 25000.0]",777,3.62739504,15.61254675,17.87041743,440.6911538,33.71467866
6398,Study Loan,55900,23,3044.43,24,735,42,15423.53,Government Payroll,Male,Married,43,EASTERN CAPE PROVINCIAL PLANNING AND TREASURY,DEPUTY DIRECTOR,69376.4,0,"(41.0, 44.0]","(35000.0, 10000000000.0]",777,3.62409746,22.78049405,18.35537182,1576.736364,71.85089974
6399,Study Loan,8900,23,541.61,24,735,42,2355.59,Government Payroll,Female,Divorced,41,Sap,SERGEANT,21415.69,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,3.77664337,39.46792355,16.40220416,509.897381,11.43958869
6400,Study Loan,30000,23,1677.87,24,735,42,8526.01,Government Payroll,Female,Single,39,Kwa-Zulu Natal Government Health,Teacher,18509.19,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,3.518232065,11.02479048,17.869162,462.72975,38.56041131
6401,Study Loan,8990,23,552.07,24,735,42,2516.53,Government Payroll,Female,Single,54,Sap,CLEANER,10662.44,0,"(52.0, 100.0]","(0.0, 12000.0]",777,3.570960425,19.27864466,16.25472363,193.8625455,11.55526992
6402,Study Loan,13468.51,23,788.65,24,735,42,3716.35,Government Payroll,Female,Divorced,52,North West Health,Personal Assistant,25992.94,0,"(49.0, 52.0]","(25000.0, 30000.0]",777,3.62314821,32.91703919,17.05630343,490.4328302,17.31170951
6403,Study Loan,9289,23,564.78,24,735,42,2522.93,Government Payroll,Female,Married,49,Sap,SERGEANT,21520.69,0,"(44.0, 49.0]","(17000.0, 25000.0]",777,3.680371484,38.03720527,16.41804235,430.4138,11.93958869
6404,Study Loan,6700,23,427.46,24,735,42,1816.12,Government Payroll,Male,Married ANC,41,Sap,SERGEANT,21520.69,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,3.687153298,50.22800261,15.63739906,512.397381,8.611825193
6405,Study Loan,19690,23,1110.77,24,735,42,5225.54,Government Payroll,Female,Married,52,Limpopo Province Education Department,EDUCATOR,25984.44,0,"(49.0, 52.0]","(25000.0, 30000.0]",777,3.767310687,23.37213632,17.71049767,490.2724528,25.30848329
6406,Study Loan,7660,23,476.43,24,735,42,2031.19,Government Payroll,Female,Single,31,Sap,Secretary,17284.94,0,"(0.0, 31.0]","(17000.0, 25000.0]",777,3.769332592,36.20413464,16.04423685,540.154375,9.845758355
6407,Study Loan,20000,23,1127.1,24,735,42,5307.42,Government Payroll,Male,Married,43,Western Cape Education,EDUCATOR,36060.69,0,"(41.0, 44.0]","(35000.0, 10000000000.0]",777,3.767599399,31.96586296,17.72892474,819.5611364,25.70694087
6408,Study Loan,9490,23,580.91,24,735,42,2708.99,Government Payroll,Female,Single,42,MPUMALANGA SOCIAL DEVELOPMENT,EDUCATOR,17284.94,0,"(41.0, 44.0]","(17000.0, 25000.0]",777,3.50185794,29.70380299,16.30836384,401.9753488,12.19794344
6409,Study Loan,20000,23,1142.58,24,735,42,5678.83,Government Payroll,Male,Married,45,Department Higher Education & Training,EDUCATION SPECIALIST,29351.5,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,3.52123215,25.66632855,17.48893825,638.076087,25.70694087
6410,Study Loan,28800,23,1605.31,24,735,42,7984.38,Government Payroll,Male,Married ANC,60,Limpopo Province Education Department,Teacher,36060.69,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,3.606591045,22.44939644,17.92929136,591.1588525,37.01799486
6411,Study Loan,8610,23,533.98,24,735,42,2462.67,Government Payroll,Male,Married COP,40,EASTERN CAPE RURAL DEVELOPMENT AND AGRARIAN REFORM,ADMINISTRATION OFFICER,26676.6,0,"(31.0, 41.0]","(25000.0, 30000.0]",777,3.494786234,49.86466784,16.09405959,650.6487805,11.06683805
6412,Study Loan,31000,23,1735.37,24,735,42,8905.45,Government Payroll,Male,Married,40,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,other,18372.19,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,3.480623593,10.58080363,17.85333771,448.1021951,39.84575835
6413,Study Loan,5070,23,343.07,24,735,42,1420.61,Government Payroll,Male,Single,46,Gauteng Social Development,ADMIN CLERK,18838.94,0,"(44.0, 49.0]","(17000.0, 25000.0]",777,3.566378965,54.75321882,14.73537362,400.8285106,6.516709512
6414,Study Loan,8554.7,23,528.83,24,735,42,2394.25,Government Payroll,Male,Married,48,NATIONAL DEPARTMENT OF PUBLIC WORKS,DEPUTY DIRECTOR:WASTE MANAGEMENT,68903.16,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",777,3.57152698,130.0476757,16.14612234,1406.186939,10.99575835
6415,Study Loan,9000,23,549.46,24,735,42,2444.14,Government Payroll,Female,Married ANC,45,LIMPOPO PROVINCE HEALTH,HR OFFICER,31642.19,0,"(44.0, 49.0]","(30000.0, 35000.0]",777,3.680770835,57.48317771,16.34996185,687.8736957,11.56812339
6416,Study Loan,39999.99,23,2184.78,24,735,42,10691.51,Government Payroll,Female,Widowed,55,GAUTENG DEPARTMENT OF HEALTH,NURSE,37342.85,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,3.740935477,17.0844504,18.30009882,666.8366071,51.41386889
6417,Study Loan,22060,23,1255.68,24,735,42,6333.57,Government Payroll,Female,Single,36,North West Health,NURSING ASSISTANT,11043.75,0,"(31.0, 41.0]","(0.0, 12000.0]",777,3.482477895,8.788036732,17.55419041,298.4797297,28.35475578
6418,Study Loan,7450,23,471.47,24,735,42,2122.47,Government Payroll,Female,Single,36,Sap,other,17521.44,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,3.508408407,37.08476729,15.76819692,473.5524324,9.575835476
6419,Study Loan,6078,23,397.35,24,735,42,1715.27,Government Payroll,Male,Single,37,82 Office The Chief Justice,Accounting Clerk,17521.44,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,3.541400829,43.98503828,15.257939,461.0905263,7.812339332
6420,Study Loan,20300,23,1152.1,24,735,42,5607.27,Government Payroll,Male,Married,49,National Prosecuting Authority,PROSECUTOR,43174.5,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",777,3.619654546,37.44211257,17.60471772,863.49,26.09254499
6421,Study Loan,30000,23,1681.75,24,735,42,8618.63,Government Payroll,Female,Married ANC,51,Gauteng Department Education,DEPARTMENT HEAD,32306.44,0,"(49.0, 52.0]","(30000.0, 35000.0]",777,3.480427814,19.19859753,17.82796018,621.2776923,38.56041131
6422,Study Loan,7780,23,484.75,24,735,42,2110.77,Government Payroll,Male,Married ANC,37,Sap,SERGENT,41184.44,0,"(31.0, 41.0]","(35000.0, 10000000000.0]",777,3.684113327,84.78525991,16.01646938,1083.801053,10
6423,Study Loan,24895,23,1401.4,24,735,42,6995.45,Government Payroll,Female,Single,53,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,12777.59,0,"(52.0, 100.0]","(12000.0, 17000.0]",777,3.558233104,9.111230747,17.75171135,236.622037,31.99871465
6424,Study Loan,9880,23,598.37,24,735,42,2737.66,Government Payroll,Female,Married,47,MPUMALANGA COOPERATIVE GOVERNANCE AND TRADITIONAL AFFAIRS,administrator,17521.44,0,"(44.0, 49.0]","(17000.0, 25000.0]",777,3.607603719,29.23309475,16.48397484,365.03,12.69922879
6425,Study Loan,20565,23,1158.28,24,735,42,5490.76,Government Payroll,Male,Married,36,Sap,SERGEANT,21520.69,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,3.744701152,18.56384135,17.73945897,581.6402703,26.43316195
6426,Study Loan,16500,23,954.7,24,735,42,4669.59,Government Payroll,Female,Single,46,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,SNR HR OFFICER,27856.19,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,3.532744257,29.14742074,17.26483206,592.6848936,21.20822622
6427,Study Loan,4770,23,327.03,24,735,42,1335.83,Government Payroll,Female,Single,31,Sap,Constable,19671.21,0,"(0.0, 31.0]","(17000.0, 25000.0]",777,3.568142546,59.96771637,14.54135293,614.7253125,6.131105398
6428,Study Loan,6000,23,392.81,24,735,42,1684.3,Government Payroll,Female,Single,32,Kwa-Zulu Natal Government Health,NURSE,17297.03,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,3.560196998,43.92227216,15.2357736,524.1524242,7.712082262
6429,Study Loan,38090,23,2101.09,24,735,42,10593.23,Government Payroll,Female,Married,48,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,29384.19,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,3.59535332,13.97855943,18.12006146,599.6773469,48.95886889
6430,Study Loan,25584.56,23,1433.29,24,735,42,7071.62,Government Payroll,Male,Single,37,Sap,Constable,19104.19,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,3.617409107,13.31961458,17.83778734,502.7418421,32.88503856
6431,Study Loan,28165,23,1563.33,24,735,42,7612.39,Government Payroll,Male,Married ANC,40,National Prosecuting Authority,STATE ADVOCATE,64641.18,0,"(31.0, 41.0]","(35000.0, 10000000000.0]",777,3.699403288,41.32195892,18.00451311,1576.614146,36.20179949
6432,Study Loan,18300.95,23,1037.52,24,735,42,4856.15,Government Payroll,Male,Married COP,59,"NORTHERN CAPE TRANSPORT, SAFETY AND LIASION",DIRECTOR,63783.31,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,3.767837106,61.41750761,17.62214498,1063.055167,23.52307198
6433,Study Loan,9200,23,564.18,24,735,42,2597.36,Government Payroll,Male,Married ANC,53,Limpopo Province Education Department,Teacher,34428.25,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,3.5406949,60.91554903,16.27799993,637.5601852,11.8251928
6434,Study Loan,17000,23,981.43,24,735,42,4811.12,Government Payroll,Female,Single,56,Gauteng Department Education,EDUCATOR,30110.97,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,3.532746482,30.64948139,17.30403184,528.2626316,21.85089974
6435,Study Loan,7740,23,484.39,24,735,42,2142.38,Government Payroll,Female,Single,57,Free State Department Education,other,38929.19,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,3.611118887,80.2018789,15.94594038,671.192931,9.948586118
6436,Study Loan,8820,23,541.07,24,735,42,2422.7,Government Payroll,Male,Single,54,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,TBA,32755.94,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,3.639064241,60.42750936,16.27096131,595.5625455,11.33676093
6437,Study Loan,28570,23,1587.51,24,735,42,7787.28,Government Payroll,Female,Single,55,KZN PROVINCIAL GOVERNMENT OF EDUCATION,EDUCATOR,30231.69,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,3.668332417,19.03147604,17.98540771,539.8516071,36.72236504
6438,Study Loan,15802,23,910.27,24,735,42,4301.75,Government Payroll,Male,Married,56,Limpopo Province Education Department,EDUCATOR,41771.25,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,3.672535007,45.83850012,17.3406345,732.8289474,20.31105398
6439,Study Loan,6840,23,432.93,24,735,42,1807.1,Government Payroll,Female,Married COP,32,WESTERN CAPE DEPARTMENT OF SOCIAL DEVELOPMENT,CLERK,15932.19,0,"(31.0, 41.0]","(12000.0, 17000.0]",777,3.782976605,36.71603715,15.76291107,482.7936364,8.791773779
6440,Study Loan,11210,23,666.27,24,735,42,3037.68,Government Payroll,Female,Married,36,Sap,-,17521.44,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,3.689101847,26.25839615,16.79979618,473.5524324,14.40874036
6441,Study Loan,18981.18,23,1075.25,24,735,42,5081.63,Government Payroll,Male,Married,52,National Defence Force,MIL PRAC,33898.87,0,"(49.0, 52.0]","(30000.0, 35000.0]",777,3.734519333,31.4972079,17.63640418,639.6013208,24.3974036
6442,Study Loan,9880,23,604.65,24,735,42,2888.71,Government Payroll,Female,Married ANC,49,SA Social Security Agency,grant admin,27856.19,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,3.419028207,45.99387435,16.31305209,557.1238,12.69922879
6443,Study Loan,6000,23,392.97,24,735,42,1688.42,Government Payroll,Female,Single,44,Sap,ACCOUNT CLERK CHIEF,23237.94,0,"(41.0, 44.0]","(17000.0, 25000.0]",777,3.551514721,58.98403432,15.22958601,516.3986667,7.712082262
6444,Study Loan,17740,23,1019.31,24,735,42,4980.24,Government Payroll,Male,Married ANC,54,Sap,INVISTIGATOR,33765.94,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,3.561362231,33.09380482,17.38687262,613.9261818,22.80205656
6445,Study Loan,6800,23,431.23,24,735,42,1806.53,Government Payroll,Male,Married,42,Sap,CAPTAIN,33719.35,0,"(41.0, 44.0]","(30000.0, 35000.0]",777,3.762039911,78.01251648,15.73236471,784.1709302,8.740359897
6446,Study Loan,8875,23,550.15,24,735,42,2585.43,Government Payroll,Male,Single,41,Sap,WARRANT OFFICER,26515.69,0,"(31.0, 41.0]","(25000.0, 30000.0]",777,3.431370654,48.10975234,16.10269437,631.3259524,11.40745501
6447,Study Loan,19982,23,1140.94,24,735,42,5657.7,Government Payroll,Female,Married COP,57,KZN PROVINCIAL GOVERNMENT OF EDUCATION,DEPARTMENTAL HEAD,34710.19,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,3.531199746,30.39580889,17.49829238,598.4515517,25.68380463
6448,Study Loan,7390,23,467.14,24,735,42,2077.91,Government Payroll,Female,Divorced,38,Sap,POLICE,22322.69,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,3.55474744,47.68379117,15.78587602,572.3766667,9.498714653
